Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
manual-filter-data,9,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,77.0,37.0,0.0,67.54385964912281,32.45614035087719,0.0,0.5243035976091124,0.14136805416926,0.3272085500563081,51.06494483356562,88.05457324487524,212.14551731112755,22604.001707405034,-22391.856190093906,1.8609255904484874,198.2807167316231,-196.4197911411746,114.0712838578132,1.0006252969983613,6065.983300817819,0.5714285714285714,12.0,0.0967741935483871,9.0,0.9032258064516129,84.0,0.42857142857142855,9.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7913466461853559,0.6754385964912281,0.15092753143897794,0.849072468561022,0.32456140350877194,0.6788081314397103,0.6754385964912281,0.67421900624795,0.8020624465444134,0.174,0.0,0.131823,2.96E-4,294449.0,164753.0,21255.0,'Number of rules: 101\n',?,?,101.0
manual-filter-data,9,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,71.0,43.0,0.0,62.280701754385966,37.719298245614034,0.0,0.46976744186046515,0.15410114770812713,0.34735674830826463,55.66439074759355,93.47662287781993,212.14551731112755,21547.1373800442,-21334.991862733074,1.8609255904484874,189.0099770179316,-187.1490514274831,113.24775094098163,0.9934013240436985,6022.190185213012,0.7142857142857143,15.0,0.15053763440860216,14.0,0.8494623655913979,79.0,0.2857142857142857,6.0,0.5172413793103449,0.7142857142857143,0.6000000000000001,0.8315412186379928,0.6228070175438597,0.15228229329147014,0.8477177067085298,0.37719298245614036,0.6310557174894742,0.6228070175438597,0.6202929070478214,0.7976207951773988,0.133,0.0,0.133153,3.1E-4,270305.0,164753.0,21255.0,'Number of rules: 98\n',?,?,98.0
manual-filter-data,9,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,76.0,38.0,0.0,66.66666666666667,33.333333333333336,0.0,0.5160317282985141,0.14632164844788803,0.3391373830462106,52.85428132866333,91.26472254584705,212.14551731112755,23682.744499685097,-23470.59898237397,1.8609255904484874,207.74337280425524,-205.88244721380676,116.62811433387236,1.0230536345076522,6201.948203168962,0.47619047619047616,10.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.5238095238095238,11.0,0.5555555555555556,0.47619047619047616,0.5128205128205129,0.7956989247311828,0.6666666666666666,0.1492914023582011,0.850708597641799,0.3333333333333333,0.6648306813545493,0.6666666666666666,0.6644752907910803,0.7832822389166412,0.134,0.001,0.134542,3.4899999999999997E-4,292202.0,164753.0,21255.0,'Number of rules: 101\n',?,?,101.0
manual-filter-data,9,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,75.0,39.0,0.0,65.78947368421052,34.21052631578947,0.0,0.5049549047990203,0.14562753320449023,0.34044829787550596,52.53265277966493,91.4785706430827,213.678851043218,22613.754630570045,-22400.075779526825,1.8743758863440176,198.36626868921093,-196.4918928028669,113.50074393740454,0.9956205608544257,6040.385630356301,0.55,11.0,0.13829787234042554,13.0,0.8617021276595744,81.0,0.45,9.0,0.4583333333333333,0.55,0.5,0.7143617021276596,0.6578947368421053,0.14342175817834074,0.8565782418216593,0.34210526315789475,0.6572567783094099,0.6578947368421053,0.6554450338933098,0.7998580217675999,0.15,0.001,0.149734,3.32E-4,314171.0,164753.0,21255.0,'Number of rules: 102\n',?,?,102.0
manual-filter-data,9,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,67.0,47.0,0.0,58.771929824561404,41.228070175438596,0.0,0.4059866962305987,0.1683870592045916,0.35663184559241023,60.50331010194262,95.40331609064143,217.84813484871182,16205.906225607883,-15988.058090759172,1.9109485513044897,142.1570721544551,-140.24612360315064,98.243418589817,0.8617843735948859,5239.638838588284,0.55,11.0,0.10638297872340426,10.0,0.8936170212765957,84.0,0.45,9.0,0.5238095238095238,0.55,0.5365853658536585,0.8353723404255319,0.5877192982456141,0.18267239270377605,0.8173276072962239,0.41228070175438597,0.5940556519503888,0.5877192982456141,0.5860237483953787,0.7952455289682394,0.125,0.001,0.125245,3.12E-4,276621.0,164753.0,21255.0,'Number of rules: 90\n',?,?,90.0
manual-filter-data,10,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1027.0,115.0,74.0,41.0,0.0,64.34782608695652,35.65217391304348,0.0,0.5025321797847646,0.14948321070652473,0.35087169514682154,53.93021390900417,94.29259441861024,216.7605171878605,27972.729972781057,-27755.969455593196,1.8848740625031348,243.24113019809616,-241.35625613559301,115.60746412948576,1.005282296778137,6156.309709514299,0.65,13.0,0.15789473684210525,15.0,0.8421052631578947,80.0,0.35,7.0,0.4642857142857143,0.65,0.5416666666666667,0.7628947368421053,0.6434782608695652,0.1231639667629135,0.8768360332370865,0.3565217391304348,0.6831323367707807,0.6434782608695652,0.6560089186176142,0.793677058770943,0.136,0.001,0.135359,3.19E-4,301355.0,164596.0,21412.0,'Number of rules: 98\n',?,?,98.0
manual-filter-data,10,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1027.0,115.0,74.0,41.0,0.0,64.34782608695652,35.65217391304348,0.0,0.48061246970698385,0.16259377166309455,0.35269306381169563,58.544176175869616,94.5710908498261,217.73936522312383,23694.384621375902,-23476.64525615278,1.8933857845489028,206.03812714239916,-204.14474135785025,109.79138172178047,0.9547076671459171,5849.558764477784,0.6190476190476191,13.0,0.0851063829787234,8.0,0.9148936170212766,86.0,0.38095238095238093,8.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.8110435663627154,0.6434782608695652,0.17202808729173208,0.8279719127082678,0.3565217391304348,0.6432606360622052,0.6434782608695652,0.6401847287693523,0.7623161899179477,0.121,0.0,0.120749,3.12E-4,268851.0,164596.0,21412.0,'Number of rules: 86\n',?,?,86.0
manual-filter-data,10,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,72.0,42.0,0.0,63.1578947368421,36.8421052631579,0.0,0.4707052841034711,0.15784387146123868,0.3563884455754414,57.01633679440762,95.90712858557501,212.1455173111279,23697.029142902036,-23484.88362559091,1.8609255904484903,207.86867669212313,-206.00775110167464,109.00417843137079,0.9561770037839543,5796.529185279014,0.47619047619047616,10.0,0.11827956989247312,11.0,0.8817204301075269,82.0,0.5238095238095238,11.0,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.7355350742447516,0.631578947368421,0.16019172377175553,0.8398082762282444,0.3684210526315789,0.6380813143971039,0.631578947368421,0.6338115620376242,0.7804134589297225,0.145,0.0,0.145089,3.8E-4,302089.0,164753.0,21255.0,'Number of rules: 107\n',?,?,107.0
manual-filter-data,10,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,71.0,43.0,0.0,62.280701754385966,37.719298245614034,0.0,0.4567217111825336,0.1581367953345633,0.34774317894379764,57.12214670683554,93.58061461243297,212.1455173111279,21546.789678127345,-21334.644160816217,1.8609255904484903,189.00692700111705,-187.14600141066856,102.73605233622887,0.9011934415458672,5463.208239510182,0.6190476190476191,13.0,0.15053763440860216,14.0,0.8494623655913979,79.0,0.38095238095238093,8.0,0.48148148148148145,0.6190476190476191,0.5416666666666666,0.7836661546338966,0.6228070175438597,0.16101931083908072,0.8389806891609194,0.37719298245614036,0.6342130863953713,0.6228070175438597,0.6250088361930467,0.7810500029746409,0.122,0.001,0.122276,3.05E-4,268356.0,164753.0,21255.0,'Number of rules: 98\n',?,?,98.0
manual-filter-data,10,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,71.0,43.0,0.0,62.280701754385966,37.719298245614034,0.0,0.4520456069751845,0.15293408865837876,0.35391565792291163,55.242825873244,95.24168062759459,212.1455173111279,26898.294745814634,-26686.149228503506,1.8609255904484903,235.94995391065467,-234.08902832020618,109.69078811041919,0.9621998957054315,5833.041116296457,0.47619047619047616,10.0,0.10752688172043011,10.0,0.8924731182795699,83.0,0.5238095238095238,11.0,0.5,0.47619047619047616,0.4878048780487805,0.7470558115719406,0.6228070175438597,0.17473246322518998,0.82526753677481,0.37719298245614036,0.6192327250679653,0.6228070175438597,0.6205285153827292,0.7800528867705774,0.147,0.001,0.14677600000000002,3.63E-4,326038.0,164753.0,21255.0,'Number of rules: 104\n',?,?,104.0
manual-filter-data,10,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,85.0,29.0,0.0,74.56140350877193,25.43859649122807,0.0,0.6274089935760171,0.1281093833091817,0.3080694524769155,46.27564996765725,82.90408109130694,212.1455173111279,19379.981053553147,-19167.83553624202,1.8609255904484903,169.99983380309777,-168.13890821264928,129.00120096237697,1.1315894821261139,6859.913418688366,0.7142857142857143,15.0,0.010752688172043012,1.0,0.989247311827957,92.0,0.2857142857142857,6.0,0.9375,0.7142857142857143,0.8108108108108109,0.8911930363543267,0.7456140350877193,0.13108315976124463,0.8689168402387555,0.2543859649122807,0.7553262892078682,0.7456140350877193,0.746408786733864,0.8257877807208719,0.143,0.001,0.143146,3.3E-4,277867.0,164753.0,21255.0,'Number of rules: 100\n',?,?,100.0
manual-filter-data,10,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,71.0,43.0,0.0,62.280701754385966,37.719298245614034,0.0,0.4592984778292522,0.15413743854731524,0.3451229578231332,55.484163247854056,92.51299710209211,214.7047064789641,18335.390876552945,-18120.68617007398,1.8833746182365274,160.83676207502583,-158.9533874567893,111.11479614695622,0.9746911942715458,5916.5428549517665,0.38095238095238093,8.0,0.12903225806451613,12.0,0.8709677419354839,81.0,0.6190476190476191,13.0,0.4,0.38095238095238093,0.3902439024390244,0.7311827956989247,0.6228070175438597,0.16478487083621446,0.8352151291637855,0.37719298245614036,0.623578568514309,0.6228070175438597,0.6213678536280833,0.8071418884748035,0.142,0.0,0.141655,3.84E-4,313399.0,164753.0,21255.0,'Number of rules: 105\n',?,?,105.0
manual-filter-data,10,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,76.0,38.0,0.0,66.66666666666667,33.333333333333336,0.0,0.5191475191475191,0.14402779213344394,0.34412314286778445,51.84503911752065,92.24498862577914,214.7047064789641,29031.633142699186,-28816.92843622022,1.8833746182365274,254.66344862016828,-252.78007400193175,115.45559980606484,1.012768419351446,6147.678147141663,0.5714285714285714,12.0,0.07526881720430108,7.0,0.9247311827956989,86.0,0.42857142857142855,9.0,0.631578947368421,0.5714285714285714,0.6,0.7859703020993344,0.6666666666666666,0.14259246631587988,0.85740753368412,0.3333333333333333,0.6628812130298516,0.6666666666666666,0.6634732946232815,0.7882090386048812,0.17,0.001,0.169685,4.0300000000000004E-4,365460.0,164753.0,21255.0,'Number of rules: 111\n',?,?,111.0
manual-filter-data,10,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,70.0,44.0,0.0,61.40350877192982,38.59649122807018,0.0,0.4407403277957409,0.16148011431293166,0.3668787405863134,58.32194844357858,98.71519311216895,212.1925247116103,27983.97183350588,-27771.77930879427,1.861337936066757,245.47343713601649,-243.61209919994974,101.91554409091233,0.8939960007974767,5419.70358956912,0.5238095238095238,11.0,0.10752688172043011,10.0,0.8924731182795699,83.0,0.47619047619047616,10.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.7859703020993344,0.6140350877192983,0.17106871918012295,0.8289312808198771,0.38596491228070173,0.6208360698968067,0.6140350877192983,0.6157952760474301,0.7684007015012659,0.132,0.0,0.13156800000000002,3.25E-4,283706.0,164753.0,21255.0,'Number of rules: 109\n',?,?,109.0
manual-filter-data,10,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,81.0,33.0,0.0,71.05263157894737,28.94736842105263,0.0,0.5767326732673267,0.13495044350075444,0.3115329008875075,48.65126840654834,83.65138796313508,215.33595308135764,17242.37258296599,-17027.03662988463,1.8889118691347162,151.2488823067192,-149.35997043758448,127.60729500354591,1.1193622368732097,6796.909218333241,0.7,14.0,0.07446808510638298,7.0,0.925531914893617,87.0,0.3,6.0,0.6666666666666666,0.7,0.6829268292682926,0.8550531914893617,0.7105263157894737,0.14156241751060225,0.8584375824893977,0.2894736842105263,0.7144736842105264,0.7105263157894737,0.7085374572604001,0.8317566688230654,0.109,0.001,0.109189,2.8100000000000005E-4,224605.0,164753.0,21255.0,'Number of rules: 81\n',?,?,81.0
more-data,1,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1027.0,115.0,76.0,39.0,0.0,66.08695652173913,33.91304347826087,0.0,0.5031021493463328,0.1399738283868544,0.33823383345523156,50.392820164755115,90.68043975225825,217.78637262360573,21541.4246751273,-21323.638302503692,1.8937945445530933,187.31673630545478,-185.42294176090167,115.67844416191753,1.0058995144514566,6163.360244594316,0.6190476190476191,13.0,0.05319148936170213,5.0,0.9468085106382979,89.0,0.38095238095238093,8.0,0.7222222222222222,0.6190476190476191,0.6666666666666666,0.9088145896656535,0.6608695652173913,0.1664963666034465,0.8335036333965534,0.3391304347826087,0.6627536231884057,0.6608695652173913,0.6585507246376812,0.8171116832367197,0.216,0.001,0.215312,4.28E-4,332686.0,214831.0,27871.0,'Number of rules: 106\n',?,?,106.0
more-data,1,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1027.0,115.0,67.0,48.0,0.0,58.26086956521739,41.73913043478261,0.0,0.39573070607553357,0.16748072785412935,0.37400458681641996,60.29574454797191,100.27057333506988,217.78637262360573,25849.267728614348,-25631.48135599074,1.8937945445530933,224.77624111838563,-222.88244657383254,99.77217890269145,0.86758416437123,5315.872679828467,0.47619047619047616,10.0,0.13829787234042554,13.0,0.8617021276595744,81.0,0.5238095238095238,11.0,0.43478260869565216,0.47619047619047616,0.4545454545454545,0.756838905775076,0.5826086956521739,0.18704051015393883,0.8129594898460611,0.41739130434782606,0.5731632010081915,0.5826086956521739,0.5763982753634269,0.7702708585310313,0.168,0.0,0.167046,3.99E-4,344678.0,214831.0,27871.0,'Number of rules: 109\n',?,?,109.0
more-data,1,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,73.0,41.0,0.0,64.03508771929825,35.96491228070175,0.0,0.4834788374406012,0.14476762270505408,0.34917655834687383,52.28587968015489,93.95210889671279,212.19252471160993,23684.88371591198,-23472.69119120037,1.861337936066754,207.76213785887703,-205.90079992281028,110.74501012364647,0.971447457224969,5889.240294479424,0.6666666666666666,14.0,0.12903225806451613,12.0,0.8709677419354839,81.0,0.3333333333333333,7.0,0.5384615384615384,0.6666666666666666,0.5957446808510638,0.8684075780849975,0.6403508771929824,0.15315408912191034,0.8468459108780896,0.35964912280701755,0.6520196121175315,0.6403508771929824,0.6426766941910786,0.809362070364502,0.219,0.001,0.219473,3.98E-4,368570.0,215036.0,27666.0,'Number of rules: 111\n',?,?,111.0
more-data,1,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,79.0,35.0,0.0,69.29824561403508,30.70175438596491,0.0,0.5529912614833072,0.12912854299263177,0.32390982358281256,46.64379065770067,87.16685820251084,212.14551731112823,21531.63502645001,-21319.489509138883,1.8609255904484931,188.8739914600878,-187.01306586963932,125.29413944607823,1.099071398649809,6662.782532697795,0.6666666666666666,14.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.3333333333333333,7.0,0.6363636363636364,0.6666666666666666,0.6511627906976744,0.761136712749616,0.6929824561403509,0.14837290852353438,0.8516270914764656,0.30701754385964913,0.6971028699302872,0.6929824561403509,0.693637708041193,0.8112487395678122,0.205,0.0,0.204126,4.08E-4,393025.0,215036.0,27666.0,'Number of rules: 114\n',?,?,114.0
more-data,1,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,73.0,41.0,0.0,64.03508771929825,35.96491228070175,0.0,0.48199046880195057,0.14692163895917779,0.34552339809377586,53.07100980059232,92.9832529132593,212.14551731112823,21542.248439928426,-21330.102922617298,1.8609255904484931,188.96709157831953,-187.10616598787104,113.9412802450236,0.9994849144300316,6059.070082016753,0.6666666666666666,14.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.3333333333333333,7.0,0.6363636363636364,0.6666666666666666,0.6511627906976744,0.9280593958013312,0.6403508771929824,0.15927009852837615,0.8407299014716239,0.35964912280701755,0.6491484392800182,0.6403508771929824,0.6365551078532251,0.8167768087932167,0.196,0.0,0.195436,4.3E-4,338496.0,215036.0,27666.0,'Number of rules: 104\n',?,?,104.0
more-data,1,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,68.0,46.0,0.0,59.64912280701754,40.35087719298246,0.0,0.4114478114478114,0.16707144661648757,0.3790572868345589,60.34951994543398,102.0075044549829,212.14551731112823,32270.547086048537,-32058.40156873741,1.8609255904484931,283.07497443902224,-281.2140488485738,95.49139488791386,0.8376438148062619,5077.958160652458,0.42857142857142855,9.0,0.07526881720430108,7.0,0.9247311827956989,86.0,0.5714285714285714,12.0,0.5625,0.42857142857142855,0.4864864864864864,0.736047107014849,0.5964912280701754,0.18487465985995374,0.8151253401400462,0.40350877192982454,0.5980710972423274,0.5964912280701754,0.5942980916665127,0.7359457977662102,0.2,0.0,0.199716,4.1999999999999996E-4,366409.0,215036.0,27666.0,'Number of rules: 121\n',?,?,121.0
more-data,1,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,78.0,36.0,0.0,68.42105263157895,31.57894736842105,0.0,0.545716183307505,0.13534798200690876,0.3296637637452228,48.89037537605241,88.71529190141753,212.14551731112823,21529.679828977347,-21317.53431166622,1.8609255904484931,188.85684060506443,-186.99591501461595,124.16208759721749,1.0891411192738376,6602.58326625131,0.47619047619047616,10.0,0.06451612903225806,6.0,0.9354838709677419,87.0,0.5238095238095238,11.0,0.625,0.47619047619047616,0.5405405405405405,0.7649769585253456,0.6842105263157895,0.13858494475933283,0.8614150552406671,0.3157894736842105,0.6889666121888967,0.6842105263157895,0.6806546158346712,0.8226572461731555,0.215,0.001,0.21453999999999998,4.44E-4,405431.0,215036.0,27666.0,'Number of rules: 118\n',?,?,118.0
more-data,1,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,81.0,33.0,0.0,71.05263157894737,28.94736842105263,0.0,0.5862751567139558,0.12280819361148965,0.3003483839144256,44.300964601461295,80.70371045150192,213.6788510432189,10810.044775224951,-10596.365924181731,1.8743758863440256,94.82495416863992,-92.9505782822959,134.6886014489093,1.181478960078152,7167.98026639774,0.55,11.0,0.05319148936170213,5.0,0.9468085106382979,89.0,0.45,9.0,0.6875,0.55,0.6111111111111112,0.8579787234042553,0.7105263157894737,0.12415355222602606,0.8758464477739739,0.2894736842105263,0.7160230120756438,0.7105263157894737,0.7091098920331445,0.8765791401639037,0.168,0.001,0.16818799999999998,3.71E-4,300477.0,215036.0,27666.0,'Number of rules: 95\n',?,?,95.0
more-data,1,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,84.0,30.0,0.0,73.6842105263158,26.31578947368421,0.0,0.6185164528722811,0.11474399445598735,0.3064794637953888,41.391942077628514,82.35113365058683,213.6788510432189,20443.03011540342,-20229.3512643602,1.8743758863440256,179.3248255737142,-177.4504496873702,137.93732775582654,1.2099765592616363,7340.87393229376,0.6,12.0,0.0851063829787234,8.0,0.9148936170212766,86.0,0.4,8.0,0.6,0.6,0.6,0.7909574468085107,0.7368421052631579,0.11826190765731417,0.8817380923426857,0.2631578947368421,0.7366332497911444,0.7368421052631579,0.736489818924822,0.8448821269193025,0.219,0.0,0.219062,4.04E-4,343240.0,215036.0,27666.0,'Number of rules: 108\n',?,?,108.0
more-data,1,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,80.0,34.0,0.0,70.17543859649123,29.82456140350877,0.0,0.5581395348837209,0.11920107594448535,0.30846780059524015,42.887826318573815,82.64306802508032,216.31480111662088,18306.063918982145,-18089.749117865525,1.8974982554089552,160.57950806124688,-158.68200980583794,128.3160016449819,1.1255789617980867,6838.122800886033,0.38095238095238093,8.0,0.03225806451612903,3.0,0.967741935483871,90.0,0.6190476190476191,13.0,0.7272727272727273,0.38095238095238093,0.5,0.8573988735279058,0.7017543859649122,0.15224741826152183,0.8477525817384782,0.2982456140350877,0.7113308398041971,0.7017543859649122,0.6895622895622895,0.8493176126526347,0.221,0.0,0.181008,3.5E-4,349212.0,215036.0,27666.0,'Number of rules: 107\n',?,?,107.0
more-data,2,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1027.0,115.0,79.0,36.0,0.0,68.69565217391305,31.304347826086957,0.0,0.5515597920277296,0.12292894384198731,0.32295255725816535,44.26229659221572,86.5964737229767,217.7393652231237,20457.164257010914,-20239.424891787792,1.893385784548902,177.88838484357316,-175.99499905902428,133.22991114594004,1.158520966486435,7098.336701957407,0.47619047619047616,10.0,0.10638297872340426,10.0,0.8936170212765957,84.0,0.5238095238095238,11.0,0.5,0.47619047619047616,0.4878048780487805,0.756838905775076,0.6869565217391305,0.12754870967174392,0.8724512903282561,0.3130434782608696,0.6917154897728441,0.6869565217391305,0.6856509668361706,0.8333829575908669,0.203,0.0,0.201984,4.31E-4,395134.0,214831.0,27871.0,'Number of rules: 116\n',?,?,116.0
more-data,2,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1027.0,115.0,79.0,36.0,0.0,68.69565217391305,31.304347826086957,0.0,0.54162976085031,0.13653353294362208,0.3328429075645242,49.16082039801537,89.24847148910983,217.7393652231237,23677.085428147366,-23459.346062924244,1.893385784548902,205.88769937519447,-203.9943135906456,121.16631419818835,1.0536201234625073,6455.602107035652,0.47619047619047616,10.0,0.0851063829787234,8.0,0.9148936170212766,86.0,0.5238095238095238,11.0,0.5555555555555556,0.47619047619047616,0.5128205128205129,0.7512664640324215,0.6869565217391305,0.14030614796109706,0.8596938520389029,0.3130434782608696,0.6946231884057971,0.6869565217391305,0.6828516166913233,0.8179045306704882,0.192,0.0,0.19087700000000002,3.82E-4,347519.0,214831.0,27871.0,'Number of rules: 105\n',?,?,105.0
more-data,2,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,76.0,38.0,0.0,66.66666666666667,33.333333333333336,0.0,0.5136955545577009,0.14315698108145514,0.34811176684195794,51.71114071296251,93.67980471632896,212.1455173111278,26898.22066116665,-26686.075143855523,1.8609255904484896,235.9493040453215,-234.088378454873,118.25017406779993,1.0372822286649117,6288.204681803832,0.6190476190476191,13.0,0.053763440860215055,5.0,0.946236559139785,88.0,0.38095238095238093,8.0,0.7222222222222222,0.6190476190476191,0.6666666666666666,0.8294930875576036,0.6666666666666666,0.16482867148778194,0.8351713285122181,0.3333333333333333,0.6681565023670287,0.6666666666666666,0.6665105397667224,0.7744604963786389,0.184,0.001,0.18438200000000002,3.89E-4,362874.0,215036.0,27666.0,'Number of rules: 114\n',?,?,114.0
more-data,2,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,73.0,41.0,0.0,64.03508771929825,35.96491228070175,0.0,0.47659574468085103,0.14741849732335152,0.3454634095516199,53.25048489562512,92.96710949195132,212.1455173111278,23688.514339281766,-23476.36882197064,1.8609255904484896,207.79398543229618,-205.9330598418477,115.47879176012277,1.0129718575449367,6140.830529168657,0.6190476190476191,13.0,0.10752688172043011,10.0,0.8924731182795699,83.0,0.38095238095238093,8.0,0.5652173913043478,0.6190476190476191,0.5909090909090909,0.8074756784434204,0.6403508771929824,0.1747423648050677,0.8252576351949322,0.35964912280701755,0.6418692511329475,0.6403508771929824,0.6364200579650494,0.7874422320122924,0.177,0.0,0.176351,3.63E-4,327212.0,215036.0,27666.0,'Number of rules: 104\n',?,?,104.0
more-data,2,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,81.0,33.0,0.0,71.05263157894737,28.94736842105263,0.0,0.5923718712753278,0.12246055868474127,0.3140690898407688,44.235182483566604,84.51863397388661,212.1455173111278,19379.226968446506,-19167.08145113538,1.8609255904484896,169.9932190214606,-168.1322934310121,131.69621739272944,1.1552299771292056,7003.226653264782,0.7142857142857143,15.0,0.12903225806451613,12.0,0.8709677419354839,81.0,0.2857142857142857,6.0,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.8486943164362519,0.7105263157894737,0.10063287718260315,0.899367122817397,0.2894736842105263,0.7471064023695603,0.7105263157894737,0.7192754993062872,0.8499515573676171,0.191,0.0,0.191084,4.1E-4,363362.0,215036.0,27666.0,'Number of rules: 109\n',?,?,109.0
more-data,2,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,83.0,31.0,0.0,72.80701754385964,27.19298245614035,0.0,0.6056683775942872,0.118135826319188,0.31442545549652307,42.673003383311745,84.61453496953959,212.1455173111278,24729.378719396882,-24517.233202085754,1.8609255904484896,216.9243747315516,-215.0634491411031,132.12082823409415,1.1589546336324048,7025.80623846762,0.6666666666666666,14.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.3333333333333333,7.0,0.6363636363636364,0.6666666666666666,0.6511627906976744,0.8243727598566308,0.7280701754385965,0.12315564081357018,0.8768443591864298,0.2719298245614035,0.7310526526874259,0.7280701754385965,0.7289575309771147,0.8219262365865632,0.232,0.0,0.231167,4.42E-4,379378.0,215036.0,27666.0,'Number of rules: 121\n',?,?,121.0
