@relation 'prueba-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-Llast-weka.filters.unsupervised.attribute.Remove-R22-43-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -S 4-I21-weka.filters.unsupervised.attribute.Remove-R22-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -S 4-I21'

@attribute score numeric
@attribute ghost1-living {True,False}
@attribute ghost2-living {True,False}
@attribute ghost3-living {True,False}
@attribute ghost4-living {True,False}
@attribute distance-ghost1 numeric
@attribute distance-ghost2 numeric
@attribute distance-ghost3 numeric
@attribute distance-ghost4 numeric
@attribute prev-distance-ghost1 numeric
@attribute prev-distance-ghost2 numeric
@attribute prev-distance-ghost3 numeric
@attribute prev-distance-ghost4 numeric
@attribute posX numeric
@attribute posY numeric
@attribute direction {North,South,East,West,Stop}
@attribute wall-east {True,False}
@attribute wall-south {True,False}
@attribute wall-west {True,False}
@attribute wall-north {True,False}
@attribute move {North,South,East,West,Stop}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
0.054313,True,True,True,True,0.238095,0.23913,0.227273,0.190476,0.071429,0.152174,0.25,0.190476,0.28,0.5,North,False,False,True,False,North,cluster5
0.052716,True,True,True,True,0.142857,0.217391,0.227273,0.238095,0.238095,0.23913,0.227273,0.190476,0.28,0.541667,North,True,False,True,False,North,cluster5
0.051118,True,True,True,True,0.261905,0.043478,0.340909,0.238095,0.142857,0.217391,0.227273,0.238095,0.28,0.583333,North,True,False,False,True,East,cluster5
0.047923,True,True,True,True,0.095238,0.108696,0.204545,0.238095,0.333333,0.065217,0.204545,0.214286,0.36,0.583333,East,False,True,False,True,East,cluster4
0.046326,True,True,True,True,0.095238,0,0.136364,0.095238,0.095238,0.108696,0.204545,0.238095,0.4,0.583333,East,False,True,False,True,East,cluster4
0.364217,True,False,True,True,0.047619,0,0.204545,0,0.095238,0,0.136364,0.095238,0.44,0.583333,East,False,True,False,False,East,cluster2
0.361022,True,False,True,True,0.047619,0,0,0.02381,0.095238,0,0.113636,0.095238,0.48,0.541667,South,True,False,False,False,South,cluster7
0.359425,True,False,True,True,0,0,0.022727,0.095238,0.047619,0,0,0.02381,0.48,0.5,South,False,True,False,False,West,cluster7
0.357827,True,False,True,True,0.166667,0,0.045455,0.02381,0,0,0.022727,0.095238,0.44,0.5,West,False,True,False,True,East,cluster4
0.070288,True,True,True,True,0.119048,0.173913,0.159091,0.166667,0.166667,0.173913,0.181818,0.238095,0.44,0.291667,Stop,True,False,True,False,North,cluster5
0.06869,True,True,True,True,0.119048,0.108696,0.113636,0.166667,0.119048,0.173913,0.159091,0.166667,0.44,0.333333,North,False,False,True,True,West,cluster5
0.067093,True,True,True,True,0.119048,0.130435,0.181818,0.214286,0.119048,0.108696,0.113636,0.166667,0.4,0.333333,West,False,True,False,True,West,cluster4
0.065495,True,True,True,True,0.047619,0.173913,0.159091,0.238095,0.119048,0.130435,0.181818,0.214286,0.36,0.333333,West,False,True,False,True,West,cluster4
0.063898,True,True,True,True,0.095238,0.195652,0.204545,0.238095,0.047619,0.173913,0.159091,0.238095,0.32,0.333333,West,False,True,False,True,West,cluster4
0.0623,True,True,True,True,0.214286,0.217391,0.181818,0.142857,0.095238,0.195652,0.204545,0.238095,0.28,0.333333,West,False,True,False,False,North,cluster6
0.060703,True,True,True,True,0.214286,0.152174,0.181818,0.261905,0.214286,0.217391,0.181818,0.142857,0.28,0.375,North,True,False,True,False,North,cluster5
0.059105,True,True,True,True,0.119048,0.217391,0.204545,0.309524,0.214286,0.152174,0.181818,0.261905,0.28,0.416667,North,True,False,False,False,North,cluster5
0.057508,True,True,True,True,0.142857,0.217391,0.022727,0.261905,0.119048,0.217391,0.204545,0.309524,0.28,0.458333,North,True,False,True,False,North,cluster5
0.055911,True,True,True,True,0.142857,0.173913,0.045455,0.166667,0.142857,0.217391,0.022727,0.261905,0.28,0.5,North,False,False,True,False,North,cluster5
0.054313,True,True,True,True,0.214286,0.130435,0.045455,0.190476,0.142857,0.173913,0.045455,0.166667,0.28,0.541667,North,True,False,True,False,North,cluster5
0.052716,True,True,True,True,0.142857,0.108696,0.068182,0.285714,0.214286,0.130435,0.045455,0.190476,0.28,0.583333,North,True,False,False,True,East,cluster5
0.047923,True,True,True,True,0.119048,0.021739,0.204545,0.119048,0.214286,0.065217,0,0.119048,0.4,0.583333,East,False,True,False,True,East,cluster4
0.365815,True,False,True,True,0.142857,0,0.068182,0.071429,0.119048,0.021739,0.204545,0.119048,0.44,0.583333,East,False,True,False,False,North,cluster2
0.36262,True,False,True,True,0.166667,0,0.068182,0.095238,0.166667,0,0.045455,0.142857,0.44,0.583333,South,False,True,False,False,East,cluster7
0.361022,True,False,True,True,0.142857,0,0,0.095238,0.166667,0,0.068182,0.095238,0.48,0.583333,East,False,False,False,True,South,cluster10
0.357827,True,False,True,True,0.095238,0,0,0.214286,0.095238,0,0.045455,0.02381,0.52,0.541667,East,False,False,True,False,North,cluster2
0.35623,True,False,True,True,0.071429,0,0.022727,0.142857,0.095238,0,0,0.214286,0.52,0.583333,North,False,False,False,True,West,cluster10
0.674121,True,False,False,True,0.119048,0,0,0.095238,0.071429,0,0.022727,0.142857,0.48,0.583333,West,False,False,False,True,South,cluster1
0.672524,True,False,False,True,0.142857,0,0,0.047619,0.119048,0,0,0.095238,0.48,0.541667,South,True,False,False,False,South,cluster7
0.670927,True,False,False,True,0.095238,0,0,0.095238,0.142857,0,0,0.047619,0.48,0.5,South,False,True,False,False,West,cluster7
0.073482,True,True,True,True,0.690476,0.5,0.659091,0.571429,0.666667,0.391304,0.681818,0.619048,0.44,1,Stop,False,False,True,True,South,cluster10
0.071885,True,True,True,True,0.690476,0.478261,0.659091,0.52381,0.690476,0.5,0.659091,0.571429,0.44,0.958333,South,True,False,True,False,South,cluster8
0.070288,True,True,True,True,0.666667,0.521739,0.681818,0.571429,0.690476,0.478261,0.659091,0.52381,0.44,0.916667,South,True,False,True,False,South,cluster8
0.06869,True,True,True,True,0.690476,0.5,0.659091,0.571429,0.666667,0.521739,0.681818,0.571429,0.44,0.875,South,True,False,True,False,South,cluster8
0.067093,True,True,True,True,0.619048,0.521739,0.545455,0.547619,0.690476,0.5,0.659091,0.571429,0.44,0.833333,South,False,True,False,False,West,cluster7
0.060703,True,True,True,True,0.52381,0.282609,0.568182,0.619048,0.47619,0.326087,0.613636,0.52381,0.32,0.791667,South,True,False,True,False,South,cluster8
0.059105,True,True,True,True,0.47619,0.282609,0.545455,0.595238,0.52381,0.282609,0.568182,0.619048,0.32,0.75,South,True,False,True,False,South,cluster8
0.057508,True,True,True,True,0.404762,0.26087,0.5,0.571429,0.47619,0.282609,0.545455,0.595238,0.32,0.708333,South,True,True,False,False,East,cluster8
0.055911,True,True,True,True,0.452381,0.369565,0.454545,0.5,0.404762,0.26087,0.5,0.571429,0.36,0.708333,East,False,True,False,True,East,cluster10
0.054313,True,True,True,True,0.452381,0.347826,0.431818,0.571429,0.452381,0.369565,0.454545,0.5,0.4,0.708333,East,False,True,False,True,East,cluster10
0.052716,True,True,True,True,0.428571,0.304348,0.454545,0.404762,0.452381,0.347826,0.431818,0.571429,0.44,0.708333,East,False,False,True,True,South,cluster10
0.051118,True,True,True,True,0.452381,0.347826,0.454545,0.357143,0.428571,0.304348,0.454545,0.404762,0.44,0.666667,South,True,False,True,False,South,cluster8
0.046326,True,True,True,True,0.380952,0.23913,0.409091,0.238095,0.309524,0.23913,0.272727,0.380952,0.48,0.583333,East,False,False,False,True,East,cluster10
0.044728,True,True,True,True,0.333333,0.195652,0.454545,0.357143,0.380952,0.23913,0.409091,0.238095,0.52,0.583333,East,False,False,False,True,East,cluster10
0.043131,True,True,True,True,0.380952,0.217391,0.386364,0.309524,0.333333,0.195652,0.454545,0.357143,0.56,0.583333,East,False,True,False,False,East,cluster3
0.041534,True,True,True,True,0.595238,0.282609,0.363636,0.404762,0.380952,0.217391,0.386364,0.309524,0.6,0.583333,East,False,True,False,True,East,cluster10
0.039936,True,True,True,True,0.47619,0.217391,0.340909,0.261905,0.595238,0.282609,0.363636,0.404762,0.64,0.583333,East,False,True,False,True,East,cluster10
0.038339,True,True,True,True,0.5,0.282609,0.454545,0.261905,0.47619,0.217391,0.340909,0.261905,0.68,0.583333,East,False,True,False,True,East,cluster10
0.036741,True,True,True,True,0.571429,0.304348,0.409091,0.214286,0.5,0.282609,0.454545,0.261905,0.72,0.583333,East,False,False,True,True,South,cluster10
0.035144,True,True,True,True,0.47619,0.347826,0.340909,0.190476,0.571429,0.304348,0.409091,0.214286,0.72,0.541667,South,True,False,True,False,South,cluster8
0.033546,True,True,True,True,0.452381,0.23913,0.340909,0.142857,0.47619,0.347826,0.340909,0.190476,0.72,0.5,South,True,False,False,False,South,cluster7
0.031949,True,True,True,True,0.309524,0.26087,0.318182,0.119048,0.452381,0.23913,0.340909,0.142857,0.72,0.458333,South,True,False,True,False,South,cluster8
0.030351,True,True,True,True,0.357143,0.217391,0.272727,0.119048,0.309524,0.26087,0.318182,0.119048,0.72,0.416667,South,False,False,True,False,South,cluster7
0.027157,True,True,True,True,0.357143,0.130435,0.227273,0,0.309524,0.26087,0.295455,0.071429,0.72,0.333333,South,False,True,False,False,East,cluster7
0.025559,True,True,True,True,0.333333,0.173913,0.25,0.071429,0.357143,0.130435,0.227273,0,0.76,0.333333,East,False,True,False,True,East,cluster4
0.023962,True,True,True,True,0.380952,0.195652,0.363636,0,0.333333,0.173913,0.25,0.071429,0.8,0.333333,East,False,False,False,False,South,cluster3
0.022364,True,True,True,True,0.333333,0.217391,0.340909,0,0.380952,0.195652,0.363636,0,0.8,0.291667,South,True,False,True,False,South,cluster8
0.340256,True,True,True,False,0.285714,0.326087,0.295455,0,0.333333,0.217391,0.340909,0,0.8,0.25,South,True,False,True,False,South,cluster8
0.338658,True,True,True,False,0.238095,0.282609,0.295455,0,0.285714,0.326087,0.295455,0,0.8,0.208333,South,False,False,True,False,West,cluster7
0.337061,True,True,True,False,0.166667,0.26087,0.295455,0,0.238095,0.282609,0.295455,0,0.76,0.208333,West,False,True,False,True,West,cluster4
0.335463,True,True,True,False,0.190476,0.130435,0.227273,0,0.166667,0.26087,0.295455,0,0.72,0.208333,West,False,True,False,True,West,cluster4
0.333866,True,True,True,False,0.309524,0.217391,0.227273,0,0.190476,0.130435,0.227273,0,0.68,0.208333,West,False,False,False,True,South,cluster6
0.332268,True,True,True,False,0.214286,0.23913,0.227273,0,0.309524,0.217391,0.227273,0,0.68,0.166667,South,True,False,True,False,South,cluster8
0.330671,True,True,True,False,0.02381,0.217391,0.136364,0,0.214286,0.23913,0.227273,0,0.68,0.125,South,True,False,True,False,South,cluster8
0.329073,True,True,True,False,0,0.217391,0.181818,0,0.02381,0.217391,0.136364,0,0.68,0.083333,South,False,True,True,False,West,cluster7
0.325879,True,True,True,False,0.095238,0.26087,0.136364,0,0.071429,0.26087,0.090909,0,0.6,0.083333,West,False,True,False,True,West,cluster4
0.324281,True,True,True,False,0.095238,0.23913,0.022727,0,0.095238,0.26087,0.136364,0,0.56,0.083333,West,True,False,False,True,South,cluster6
0.640575,True,True,False,False,0.071429,0.217391,0,0,0.071429,0.282609,0,0,0.56,0,South,False,True,False,False,East,cluster1
0.638978,True,True,False,False,0.047619,0.326087,0,0,0.071429,0.217391,0,0,0.6,0,East,False,True,False,True,East,cluster1
0.956869,False,True,False,False,0,0.217391,0,0,0.047619,0.326087,0,0,0.64,0,East,False,True,False,True,East,cluster1
0.955272,False,True,False,False,0,0.413043,0,0,0,0.217391,0,0,0.68,0,East,False,True,False,True,West,cluster1
0.953674,False,True,False,False,0,0.347826,0,0,0,0.413043,0,0,0.64,0,West,False,True,False,True,West,cluster1
0.952077,False,True,False,False,0,0.369565,0,0,0,0.347826,0,0,0.6,0,West,False,True,False,True,West,cluster1
0.950479,False,True,False,False,0,0.413043,0,0,0,0.369565,0,0,0.56,0,West,False,True,False,False,West,cluster1
0.948882,False,True,False,False,0,0.347826,0,0,0,0.413043,0,0,0.52,0,West,False,True,False,True,West,cluster1
0.947284,False,True,False,False,0,0.326087,0,0,0,0.347826,0,0,0.48,0,West,False,True,False,True,West,cluster1
0.945687,False,True,False,False,0,0.304348,0,0,0,0.326087,0,0,0.44,0,West,False,True,False,False,North,cluster1
0.944089,False,True,False,False,0,0.23913,0,0,0,0.304348,0,0,0.44,0.041667,North,True,False,True,False,North,cluster9
0.942492,False,True,False,False,0,0.173913,0,0,0,0.23913,0,0,0.44,0.083333,North,False,False,True,True,West,cluster9
0.940895,False,True,False,False,0,0.217391,0,0,0,0.173913,0,0,0.4,0.083333,West,False,True,False,True,West,cluster1
0.939297,False,True,False,False,0,0.152174,0,0,0,0.217391,0,0,0.36,0.083333,West,False,True,False,True,West,cluster1
0.9377,False,True,False,False,0,0.108696,0,0,0,0.152174,0,0,0.32,0.083333,West,True,True,False,False,North,cluster1
0.936102,False,True,False,False,0,0.152174,0,0,0,0.108696,0,0,0.32,0.125,North,True,False,True,False,North,cluster9
0.934505,False,True,False,False,0,0.130435,0,0,0,0.152174,0,0,0.32,0.166667,North,True,False,True,False,North,cluster9
0.932907,False,True,False,False,0,0.195652,0,0,0,0.130435,0,0,0.32,0.208333,North,False,False,False,True,East,cluster9
0.93131,False,True,False,False,0,0.065217,0,0,0,0.195652,0,0,0.36,0.208333,East,False,True,False,True,East,cluster1
0.929712,False,True,False,False,0,0.130435,0,0,0,0.065217,0,0,0.4,0.208333,East,False,True,False,True,East,cluster1
0.073482,True,True,True,True,0.690476,0.478261,0.636364,0.642857,0.619048,0.5,0.613636,0.690476,0.44,1,Stop,False,False,True,True,South,cluster10
0.071885,True,True,True,True,0.619048,0.478261,0.568182,0.595238,0.690476,0.478261,0.636364,0.642857,0.44,0.958333,South,True,False,True,False,South,cluster8
0.070288,True,True,True,True,0.690476,0.456522,0.522727,0.619048,0.619048,0.478261,0.568182,0.595238,0.44,0.916667,South,True,False,True,False,South,cluster8
0.06869,True,True,True,True,0.547619,0.456522,0.454545,0.571429,0.690476,0.456522,0.522727,0.619048,0.44,0.875,South,True,False,True,False,South,cluster8
0.067093,True,True,True,True,0.47619,0.434783,0.409091,0.52381,0.547619,0.456522,0.454545,0.571429,0.44,0.833333,South,False,True,False,False,West,cluster7
0.063898,True,True,True,True,0.571429,0.369565,0.431818,0.547619,0.52381,0.456522,0.477273,0.595238,0.36,0.833333,West,False,True,False,True,West,cluster4
0.059105,True,True,True,True,0.428571,0.326087,0.454545,0.595238,0.428571,0.304348,0.477273,0.642857,0.32,0.75,South,True,False,True,False,South,cluster8
0.055911,True,True,True,True,0.428571,0.434783,0.340909,0.547619,0.452381,0.304348,0.409091,0.642857,0.32,0.708333,South,True,True,False,False,East,cluster8
0.054313,True,True,True,True,0.428571,0.326087,0.409091,0.52381,0.428571,0.434783,0.340909,0.547619,0.36,0.708333,East,False,True,False,True,East,cluster10
0.052716,True,True,True,True,0.47619,0.391304,0.409091,0.571429,0.428571,0.326087,0.409091,0.52381,0.4,0.708333,East,False,True,False,True,East,cluster10
0.051118,True,True,True,True,0.5,0.391304,0.318182,0.547619,0.47619,0.391304,0.409091,0.571429,0.44,0.708333,East,False,False,True,True,South,cluster10
0.049521,True,True,True,True,0.452381,0.347826,0.295455,0.47619,0.5,0.391304,0.318182,0.547619,0.44,0.666667,South,True,False,True,False,South,cluster8
0.047923,True,True,True,True,0.452381,0.26087,0.409091,0.47619,0.452381,0.347826,0.295455,0.47619,0.44,0.625,South,True,False,True,False,South,cluster8
0.046326,True,True,True,True,0.428571,0.23913,0.340909,0.452381,0.452381,0.26087,0.409091,0.47619,0.44,0.583333,South,False,True,False,False,West,cluster7
0.044728,True,True,True,True,0.380952,0.26087,0.340909,0.428571,0.428571,0.23913,0.340909,0.452381,0.4,0.583333,West,False,True,False,True,West,cluster4
0.043131,True,True,True,True,0.309524,0.26087,0.386364,0.452381,0.380952,0.26087,0.340909,0.428571,0.36,0.583333,West,False,True,False,True,West,cluster4
0.041534,True,True,True,True,0.309524,0.217391,0.5,0.452381,0.309524,0.26087,0.386364,0.452381,0.32,0.583333,West,False,True,False,True,West,cluster4
0.039936,True,True,True,True,0.357143,0.217391,0.477273,0.452381,0.309524,0.217391,0.5,0.452381,0.28,0.583333,West,True,False,False,True,South,cluster10
0.038339,True,True,True,True,0.357143,0.23913,0.431818,0.404762,0.357143,0.217391,0.477273,0.452381,0.28,0.541667,South,True,False,True,False,South,cluster8
0.036741,True,True,True,True,0.333333,0.23913,0.431818,0.428571,0.357143,0.23913,0.431818,0.404762,0.28,0.5,South,False,False,True,False,South,cluster8
0.035144,True,True,True,True,0.333333,0.195652,0.431818,0.380952,0.333333,0.23913,0.431818,0.428571,0.28,0.458333,South,True,False,True,False,South,cluster8
0.031949,True,True,True,True,0.357143,0.23913,0.431818,0.333333,0.380952,0.173913,0.431818,0.380952,0.28,0.375,South,True,False,True,False,South,cluster8
0.030351,True,True,True,True,0.238095,0.347826,0.386364,0.333333,0.357143,0.23913,0.431818,0.333333,0.28,0.333333,South,False,True,False,False,East,cluster7
0.028754,True,True,True,True,0.190476,0.173913,0.386364,0.309524,0.238095,0.347826,0.386364,0.333333,0.32,0.333333,East,False,True,False,True,East,cluster4
0.027157,True,True,True,True,0.190476,0.173913,0.386364,0.380952,0.190476,0.173913,0.386364,0.309524,0.36,0.333333,East,False,True,False,True,East,cluster4
0.025559,True,True,True,True,0.190476,0.152174,0.318182,0.238095,0.190476,0.173913,0.386364,0.380952,0.4,0.333333,East,False,True,False,True,East,cluster4
0.023962,True,True,True,True,0.190476,0.152174,0.295455,0.238095,0.190476,0.152174,0.318182,0.238095,0.44,0.333333,East,False,False,True,True,South,cluster10
0.022364,True,True,True,True,0.166667,0.130435,0.227273,0.166667,0.190476,0.152174,0.295455,0.238095,0.44,0.291667,South,True,False,True,False,South,cluster8
0.020767,True,True,True,True,0.190476,0.043478,0.340909,0.190476,0.166667,0.130435,0.227273,0.166667,0.44,0.25,South,True,False,True,False,South,cluster8
0.019169,True,True,True,True,0.190476,0.130435,0.272727,0.095238,0.190476,0.043478,0.340909,0.190476,0.44,0.208333,South,False,True,False,False,West,cluster7
0.017572,True,True,True,True,0.119048,0.086957,0.340909,0.02381,0.190476,0.130435,0.272727,0.095238,0.4,0.208333,West,False,True,False,True,West,cluster4
0.015974,True,True,True,True,0.142857,0.130435,0.363636,0.142857,0.119048,0.086957,0.340909,0.02381,0.36,0.208333,West,False,True,False,True,West,cluster4
0.014377,True,True,True,True,0.166667,0.217391,0.363636,0.166667,0.142857,0.130435,0.363636,0.142857,0.32,0.208333,West,False,False,False,True,South,cluster4
0.01278,True,True,True,True,0.142857,0.173913,0.340909,0.214286,0.166667,0.217391,0.363636,0.166667,0.32,0.166667,South,True,False,True,False,South,cluster8
0.011182,True,True,True,True,0.119048,0.130435,0.295455,0.214286,0.142857,0.173913,0.340909,0.214286,0.32,0.125,South,True,False,True,False,South,cluster8
0.009585,True,True,True,True,0.071429,0.086957,0.295455,0.166667,0.119048,0.130435,0.295455,0.214286,0.32,0.083333,South,True,True,False,False,East,cluster7
0.007987,True,True,True,True,0.071429,0.086957,0.318182,0,0.071429,0.086957,0.295455,0.166667,0.36,0.083333,East,False,True,False,True,East,cluster4
0.00639,True,True,True,True,0.071429,0.108696,0.295455,0.071429,0.071429,0.086957,0.318182,0,0.4,0.083333,East,False,True,False,True,East,cluster4
0.004792,True,True,True,True,0.047619,0.043478,0.272727,0,0.071429,0.108696,0.295455,0.071429,0.44,0.083333,East,False,False,True,True,South,cluster10
0.001597,True,True,True,True,0.047619,0.086957,0.25,0.142857,0.119048,0.130435,0.227273,0.095238,0.44,0,South,False,True,False,False,East,cluster7
0,True,True,True,True,0.047619,0.195652,0.25,0.166667,0.047619,0.086957,0.25,0.142857,0.48,0,East,False,True,False,True,East,cluster4
0.317891,False,True,True,True,0,0.152174,0.181818,0.071429,0.047619,0.195652,0.25,0.166667,0.52,0,East,False,True,False,True,West,cluster4
0.316294,False,True,True,True,0,0.086957,0.159091,0.166667,0,0.152174,0.181818,0.071429,0.48,0,West,False,True,False,True,West,cluster4
0.313099,False,True,True,True,0,0.108696,0.227273,0.166667,0,0.086957,0.272727,0.119048,0.4,0,West,False,True,False,True,West,cluster4
0.309904,False,True,True,True,0,0.086957,0.272727,0.333333,0,0.043478,0.25,0.261905,0.32,0,West,False,True,False,True,West,cluster4
0.308307,False,True,True,True,0,0.086957,0.318182,0.285714,0,0.086957,0.272727,0.333333,0.28,0,West,False,True,False,True,West,cluster4
0.626198,False,False,True,True,0,0,0.25,0.285714,0,0.086957,0.318182,0.285714,0.24,0,West,False,True,False,True,East,cluster4
0.624601,False,False,True,True,0,0,0.272727,0.285714,0,0,0.25,0.285714,0.28,0,East,False,True,False,True,East,cluster2
0.623003,False,False,True,True,0,0,0.272727,0.166667,0,0,0.272727,0.285714,0.32,0,East,False,True,False,True,East,cluster2
0.621406,False,False,True,True,0,0,0.25,0.285714,0,0,0.272727,0.166667,0.36,0,East,False,True,False,True,East,cluster2
0.619808,False,False,True,True,0,0,0.204545,0.214286,0,0,0.25,0.285714,0.4,0,East,False,True,False,True,East,cluster2
0.618211,False,False,True,True,0,0,0.136364,0.095238,0,0,0.204545,0.214286,0.44,0,East,False,True,False,False,East,cluster2
0.616613,False,False,True,True,0,0,0.181818,0.119048,0,0,0.136364,0.095238,0.48,0,East,False,True,False,True,East,cluster2
0.615016,False,False,True,True,0,0,0.113636,0.214286,0,0,0.181818,0.119048,0.52,0,East,False,True,False,True,East,cluster2
0.613419,False,False,True,True,0,0,0.068182,0.261905,0,0,0.113636,0.214286,0.56,0,East,False,True,False,False,East,cluster2
0.071885,True,True,True,True,0.97619,0.891304,0.954545,0.952381,1,0.826087,1,0.97619,0.04,1,Stop,False,True,False,True,West,cluster10
0.070288,True,True,True,True,0.952381,0.913043,1,0.952381,0.97619,0.891304,0.954545,0.952381,0,1,West,True,False,False,True,South,cluster10
0.06869,True,True,True,True,1,0.869565,1,1,0.952381,0.913043,1,0.952381,0,0.958333,South,True,False,True,False,South,cluster8
0.067093,True,True,True,True,0.97619,0.847826,0.886364,0.97619,1,0.869565,1,1,0,0.916667,South,True,False,True,False,South,cluster8
0.065495,True,True,True,True,0.97619,1,0.772727,0.928571,0.97619,0.847826,0.886364,0.97619,0,0.875,South,True,False,True,False,South,cluster8
0.063898,True,True,True,True,0.928571,0.891304,0.909091,0.904762,0.97619,1,0.772727,0.928571,0,0.833333,South,True,False,False,False,South,cluster8
0.0623,True,True,True,True,0.97619,0.869565,0.954545,0.952381,0.928571,0.891304,0.909091,0.904762,0,0.791667,South,True,False,True,False,South,cluster8
0.060703,True,True,True,True,0.904762,0.891304,0.840909,0.880952,0.97619,0.869565,0.954545,0.952381,0,0.75,South,True,False,True,False,South,cluster8
0.059105,True,True,True,True,0.928571,0.869565,0.886364,0.952381,0.904762,0.891304,0.840909,0.880952,0,0.708333,South,True,True,False,False,East,cluster8
0.057508,True,True,True,True,0.809524,0.891304,0.977273,0.809524,0.928571,0.869565,0.886364,0.952381,0.04,0.708333,East,False,True,False,True,East,cluster10
0.055911,True,True,True,True,0.880952,0.782609,0.886364,0.785714,0.809524,0.891304,0.977273,0.809524,0.08,0.708333,East,False,True,False,True,East,cluster10
0.054313,True,True,True,True,0.785714,0.76087,0.818182,0.761905,0.880952,0.782609,0.886364,0.785714,0.12,0.708333,East,False,True,False,True,East,cluster10
0.052716,True,True,True,True,0.714286,0.73913,0.795455,0.785714,0.785714,0.76087,0.818182,0.761905,0.16,0.708333,East,False,True,False,True,East,cluster10
0.051118,True,True,True,True,0.714286,0.73913,0.840909,0.690476,0.714286,0.73913,0.795455,0.785714,0.2,0.708333,East,False,False,True,False,South,cluster3
0.049521,True,True,True,True,0.642857,0.652174,0.75,0.761905,0.714286,0.73913,0.840909,0.690476,0.2,0.666667,South,True,False,True,False,South,cluster8
0.047923,True,True,True,True,0.642857,0.565217,0.727273,0.690476,0.642857,0.652174,0.75,0.761905,0.2,0.625,South,True,False,True,False,South,cluster8
0.046326,True,True,True,True,0.619048,0.586957,0.772727,0.738095,0.642857,0.565217,0.727273,0.690476,0.2,0.583333,South,True,False,True,False,South,cluster8
0.044728,True,True,True,True,0.595238,0.586957,0.659091,0.642857,0.619048,0.586957,0.772727,0.738095,0.2,0.541667,South,True,False,True,False,South,cluster8
0.043131,True,True,True,True,0.452381,0.565217,0.681818,0.595238,0.595238,0.586957,0.659091,0.642857,0.2,0.5,South,False,False,False,False,South,cluster7
0.041534,True,True,True,True,0.452381,0.565217,0.681818,0.595238,0.452381,0.565217,0.681818,0.595238,0.2,0.458333,South,True,False,True,False,South,cluster8
0.039936,True,True,True,True,0.5,0.456522,0.545455,0.571429,0.452381,0.565217,0.681818,0.595238,0.2,0.416667,South,True,False,True,False,South,cluster8
0.038339,True,True,True,True,0.5,0.521739,0.590909,0.571429,0.5,0.456522,0.545455,0.571429,0.2,0.375,South,True,False,True,False,South,cluster8
0.036741,True,True,True,True,0.5,0.478261,0.659091,0.5,0.5,0.521739,0.590909,0.571429,0.2,0.333333,South,False,False,False,False,South,cluster7
0.035144,True,True,True,True,0.452381,0.456522,0.613636,0.547619,0.5,0.478261,0.659091,0.5,0.2,0.291667,South,True,False,True,False,South,cluster8
0.033546,True,True,True,True,0.404762,0.434783,0.522727,0.5,0.452381,0.456522,0.613636,0.547619,0.2,0.25,South,True,False,True,False,South,cluster8
0.031949,True,True,True,True,0.357143,0.478261,0.522727,0.52381,0.404762,0.434783,0.522727,0.5,0.2,0.208333,South,True,False,False,False,East,cluster8
0.027157,True,True,True,True,0.357143,0.369565,0.477273,0.404762,0.333333,0.391304,0.431818,0.547619,0.32,0.208333,East,False,False,False,True,East,cluster10
0.025559,True,True,True,True,0.285714,0.282609,0.409091,0.380952,0.357143,0.369565,0.477273,0.404762,0.36,0.208333,East,False,True,False,True,East,cluster10
0.023962,True,True,True,True,0.238095,0.326087,0.454545,0.285714,0.285714,0.282609,0.409091,0.380952,0.4,0.208333,East,False,True,False,True,East,cluster4
0.022364,True,True,True,True,0.166667,0.326087,0.340909,0.333333,0.238095,0.326087,0.454545,0.285714,0.44,0.208333,East,False,True,False,False,East,cluster3
0.020767,True,True,True,True,0.119048,0.369565,0.340909,0.285714,0.166667,0.326087,0.340909,0.333333,0.48,0.208333,East,False,True,False,True,East,cluster4
0.019169,True,True,True,True,0.142857,0.217391,0.340909,0.380952,0.119048,0.369565,0.340909,0.285714,0.52,0.208333,East,False,True,False,True,East,cluster4
0.017572,True,True,True,True,0.142857,0.23913,0.386364,0.309524,0.142857,0.217391,0.340909,0.380952,0.56,0.208333,East,False,True,False,False,East,cluster3
0.015974,True,True,True,True,0.119048,0.173913,0.272727,0.309524,0.142857,0.23913,0.386364,0.309524,0.6,0.208333,East,False,True,False,True,East,cluster4
0.014377,True,True,True,True,0.142857,0.108696,0.272727,0.404762,0.119048,0.173913,0.272727,0.309524,0.64,0.208333,East,False,True,False,True,East,cluster4
0.01278,True,True,True,True,0.142857,0.152174,0.295455,0.380952,0.142857,0.108696,0.272727,0.404762,0.68,0.208333,East,False,False,False,True,East,cluster10
0.011182,True,True,True,True,0.142857,0.130435,0.204545,0.238095,0.142857,0.152174,0.295455,0.380952,0.72,0.208333,East,False,True,False,True,East,cluster4
